id;title;link
343606090;Quantum_chemical_insight_into_Molecular_Structure_NBO_Analysis_of_the_Hydrogen-Bonded_Interactions_Spectroscopic_FT-IR_FT-Raman_Drug_likeness_and_Molecular_Docking_of_the_novel_Anti_COVID-19_molecule;https://www.researchgate.net/publication/343606090_Quantum_chemical_insight_into_Molecular_Structure_NBO_Analysis_of_the_Hydrogen-Bonded_Interactions_Spectroscopic_FT-IR_FT-Raman_Drug_likeness_and_Molecular_Docking_of_the_novel_Anti_COVID-19_molecule_
343366629;Screening_of_potential_drug_for_Alzheimer's_disease_a_computational_study_with_GSK-3_b_inhibition_through_virtual_screening_docking_and_molecular_dynamics_simulation;https://www.researchgate.net/publication/343366629_Screening_of_potential_drug_for_Alzheimer's_disease_a_computational_study_with_GSK-3_b_inhibition_through_virtual_screening_docking_and_molecular_dynamics_simulation
338480858;Synthesis_and_pharmacological_evaluation_of_chlorin_derivatives_for_photodynamic_therapy_of_cholangiocarcinoma;https://www.researchgate.net/publication/338480858_Synthesis_and_pharmacological_evaluation_of_chlorin_derivatives_for_photodynamic_therapy_of_cholangiocarcinoma
346622874;Development_of_Diphenethylamines_as_Selective_Kappa_Opioid_Receptor_Ligands_and_Their_Pharmacological_Activities;https://www.researchgate.net/publication/346622874_Development_of_Diphenethylamines_as_Selective_Kappa_Opioid_Receptor_Ligands_and_Their_Pharmacological_Activities
346015870;Photocatalytic_Palladium-Catalyzed_Fluoroalkylation_of_Styrene_Derivatives;https://www.researchgate.net/publication/346015870_Photocatalytic_Palladium-Catalyzed_Fluoroalkylation_of_Styrene_Derivatives
343165377;Polarity_effects_in_4-fluoro-_and_4-trifluoromethylprolines;https://www.researchgate.net/publication/343165377_Polarity_effects_in_4-fluoro-_and_4-trifluoromethylprolines
342584361;Fluorinated_and_18_Ffluorinated_morphinan_based_opioid_ligands;https://www.researchgate.net/publication/342584361_Fluorinated_and_18_Ffluorinated_morphinan_based_opioid_ligands
341589415;Trifluoromethylthiolation_Trifluoromethylation_and_Arylation_Reactions_of_Difluoro_Enol_Silyl_Ethers;https://www.researchgate.net/publication/341589415_Trifluoromethylthiolation_Trifluoromethylation_and_Arylation_Reactions_of_Difluoro_Enol_Silyl_Ethers
342756490;Thiyl_Radicals_Versatile_Reactive_Intermediates_for_Cyclization_of_Unsaturated_Substrates;https://www.researchgate.net/publication/342756490_Thiyl_Radicals_Versatile_Reactive_Intermediates_for_Cyclization_of_Unsaturated_Substrates
347471877;Organophotoredox-Catalyzed_Formation_of_Alkyl-Aryl_and_-Alkyl_C-SSe_Bonds_from_Coupling_of_Redox-Active_Esters_with_Thio_Selenosulfonates;https://www.researchgate.net/publication/347471877_Organophotoredox-Catalyzed_Formation_of_Alkyl-Aryl_and_-Alkyl_C-SSe_Bonds_from_Coupling_of_Redox-Active_Esters_with_Thio_Selenosulfonates
343013982;Desulfitative_Thioalkylation_of_Alkenes;https://www.researchgate.net/publication/343013982_Desulfitative_Thioalkylation_of_Alkenes
342914649;Synthesis_of_Trifluoromethylthioesters_from_Aldehydes_via_a_Visible_Light-Promoted_Radical_Process;https://www.researchgate.net/publication/342914649_Synthesis_of_Trifluoromethylthioesters_from_Aldehydes_via_a_Visible_Light-Promoted_Radical_Process
342488909;Predictive_screening_of_thebiological_activity_of_S-alkyl_esters_of_8-quinolinsulfonicacid;https://www.researchgate.net/publication/342488909_Predictive_screening_of_thebiological_activity_of_S-alkyl_esters_of_8-quinolinsulfonicacid
342483504;Synthesis_and_properties_of_46-dimethylpyrimidine-2-yl_esters_of_aromatic_thiosulfoacids;https://www.researchgate.net/publication/342483504_Synthesis_and_properties_of_46-dimethylpyrimidine-2-yl_esters_of_aromatic_thiosulfoacids
341504800;Synthesis_of_multisubstituted_cycloalkenes_through_carbomagnesiation_of_strained_cycloalkynes;https://www.researchgate.net/publication/341504800_Synthesis_of_multisubstituted_cycloalkenes_through_carbomagnesiation_of_strained_cycloalkynes
340707569;Synthesis_of_benzyl_sulfides_via_substitution_reaction_at_the_sulfur_of_phosphinic_acid_thioesters;https://www.researchgate.net/publication/340707569_Synthesis_of_benzyl_sulfides_via_substitution_reaction_at_the_sulfur_of_phosphinic_acid_thioesters
340422347;Phenylboronic_Acid-Catalyzed_Tandem_Construction_of_S-S_and_C-S_Bonds_A_New_Entry_for_the_Synthesis_of_Benzyl_Disulfanylsulfone_Derivatives_from_S-Benzyl_Thiosulfonates;https://www.researchgate.net/publication/340422347_Phenylboronic_Acid-Catalyzed_Tandem_Construction_of_S-S_and_C-S_Bonds_A_New_Entry_for_the_Synthesis_of_Benzyl_Disulfanylsulfone_Derivatives_from_S-Benzyl_Thiosulfonates
337094027;Why_we_might_be_misusing_Process_Mass_Intensity_PMI_and_a_methodology_to_apply_it_effectively_as_a_discovery_level_metric;https://www.researchgate.net/publication/337094027_Why_we_might_be_misusing_Process_Mass_Intensity_PMI_and_a_methodology_to_apply_it_effectively_as_a_discovery_level_metric
340901234;A_DFT_study_on_the_sulfanilamide_interaction_with_graphyne-like_boron_nitride_nanosheet;https://www.researchgate.net/publication/340901234_A_DFT_study_on_the_sulfanilamide_interaction_with_graphyne-like_boron_nitride_nanosheet
339747291;ROLE_OF_SOCIAL_ENTREPRENEURSHIP_IN_BUSINESS_MANAGEMENT;https://www.researchgate.net/publication/339747291_ROLE_OF_SOCIAL_ENTREPRENEURSHIP_IN_BUSINESS_MANAGEMENT
338908198;Digital_Marketing_Support_and_Business_Development_Using_Online_Marketing_Tools_An_Experimental_Analysis;https://www.researchgate.net/publication/338908198_Digital_Marketing_Support_and_Business_Development_Using_Online_Marketing_Tools_An_Experimental_Analysis
338739115;The_Role_of_Decision_Support_System_and_Risk_Management;https://www.researchgate.net/publication/338739115_The_Role_of_Decision_Support_System_and_Risk_Management
338828785;Inclusive_Classes_How_Do_Pupils_in_Such_Classes_Perform_in_Comparison_with_Non-Inclusive_Ones;https://www.researchgate.net/publication/338828785_Inclusive_Classes_How_Do_Pupils_in_Such_Classes_Perform_in_Comparison_with_Non-Inclusive_Ones
338831615;Theoretical_Education_vs_Practical_Education;https://www.researchgate.net/publication/338831615_Theoretical_Education_vs_Practical_Education
338831620;The_Phenomenon_of_Apprenticeship_and_Its_Role_in_Developing_Systems_of_Education;https://www.researchgate.net/publication/338831620_The_Phenomenon_of_Apprenticeship_and_Its_Role_in_Developing_Systems_of_Education
338831625;Preschool_Education_Knowledge_or_Social_Skills;https://www.researchgate.net/publication/338831625_Preschool_Education_Knowledge_or_Social_Skills
338908360;Asia_Automotive_Industry_Global_and_Country_Scenario;https://www.researchgate.net/publication/338908360_Asia_Automotive_Industry_Global_and_Country_Scenario
338909622;Data_Mining_Financial_Performance_and_Financial_Decisions_on_Business_Evidence_from_Digital_Marketing;https://www.researchgate.net/publication/338909622_Data_Mining_Financial_Performance_and_Financial_Decisions_on_Business_Evidence_from_Digital_Marketing
347852854;Redox-Neutral_CobaltIII-Catalyzed_C-H_ActivationAnnulation_of_ab-Unsaturated_Oxime_Ether_with_Alkyne_One-Step_Access_to_Multisubstituted_Pyridine;https://www.researchgate.net/publication/347852854_Redox-Neutral_CobaltIII-Catalyzed_C-H_ActivationAnnulation_of_ab-Unsaturated_Oxime_Ether_with_Alkyne_One-Step_Access_to_Multisubstituted_Pyridine
342414054;Synthesis_of_Difluoromethylselenoesters_from_Aldehydes_via_a_Radical_Process;https://www.researchgate.net/publication/342414054_Synthesis_of_Difluoromethylselenoesters_from_Aldehydes_via_a_Radical_Process
345991563;Markovnikov-Type_Hydrotrifluoromethylchalcogenation_of_Unactivated_Terminal_Alkenes_with_Me4NXCF3_X_S_Se_and_TfOH;https://www.researchgate.net/publication/345991563_Markovnikov-Type_Hydrotrifluoromethylchalcogenation_of_Unactivated_Terminal_Alkenes_with_Me4NXCF3_X_S_Se_and_TfOH
342828107;Selective_3_2_Cycloaddition_of_Cyclopropenone_Derivatives_and_Elemental_Chalcogens;https://www.researchgate.net/publication/342828107_Selective_3_2_Cycloaddition_of_Cyclopropenone_Derivatives_and_Elemental_Chalcogens
342826410;CaCl_2_-Promoted_Dehydroxytrifluoromethylselenolation_of_Alcohols_with_Me_4_NSeCF_3;https://www.researchgate.net/publication/342826410_CaCl_2_-Promoted_Dehydroxytrifluoromethylselenolation_of_Alcohols_with_Me_4_NSeCF_3
342789381;Photocatalytic_Dual_Decarboxylative_Alkenylation_Mediated_by_Triphenylphosphine_and_Sodium_Iodide;https://www.researchgate.net/publication/342789381_Photocatalytic_Dual_Decarboxylative_Alkenylation_Mediated_by_Triphenylphosphine_and_Sodium_Iodide
342253922;Silver-Catalyzed_Trifluoromethoxylation_of_Alkyl_Trifluoroborates;https://www.researchgate.net/publication/342253922_Silver-Catalyzed_Trifluoromethoxylation_of_Alkyl_Trifluoroborates
343786066;Advances_in_Oxosulfonylation_Reaction;https://www.researchgate.net/publication/343786066_Advances_in_Oxosulfonylation_Reaction
343393053;Oxidative_Sulfonylation_of_Multiple_Carbon-Carbon_bonds_with_Sulfonyl_Hydrazides_Sulfinic_Acids_and_their_Salts;https://www.researchgate.net/publication/343393053_Oxidative_Sulfonylation_of_Multiple_Carbon-Carbon_bonds_with_Sulfonyl_Hydrazides_Sulfinic_Acids_and_their_Salts
343237678;Adsorption_of_sulfathiazole_drug_on_the_platinum-decorated_zinc_oxide_nanotubes;https://www.researchgate.net/publication/343237678_Adsorption_of_sulfathiazole_drug_on_the_platinum-decorated_zinc_oxide_nanotubes
343477610;ASSESSMENT_AND_FORECASTING_OF_FAVOURABLE_CONDITIONS_FOR_SOCIAL_ENTREPRENEURSHIP_DEVELOPMENT;https://www.researchgate.net/publication/343477610_ASSESSMENT_AND_FORECASTING_OF_FAVOURABLE_CONDITIONS_FOR_SOCIAL_ENTREPRENEURSHIP_DEVELOPMENT
341546600;Digital_Marketing_Culture_An_Exploration_of_Food_Truck_Business_f_rom_Online_Social_Capital_Perspective;https://www.researchgate.net/publication/341546600_Digital_Marketing_Culture_An_Exploration_of_Food_Truck_Business_f_rom_Online_Social_Capital_Perspective
343097500;Changing_Social_Patterns_during_Covid-19;https://www.researchgate.net/publication/343097500_Changing_Social_Patterns_during_Covid-19
341547263;Does_Organizational_Culture_and_Digital_Technology_influence_Behavioral_Innovation_in_Millennial_GenerationDoes_Organizational_Culture_and_Digital_Technology_influence_Behavioral_Innovation_in_Millennial_Generation;https://www.researchgate.net/publication/341547263_Does_Organizational_Culture_and_Digital_Technology_influence_Behavioral_Innovation_in_Millennial_Generation
346979586;Optimal_operation_of_multi-reservoir_system_for_flood_control_Application_to_the_Vu_Gia_Thu_Bon_catchment_Vietnam;https://www.researchgate.net/publication/346979586_Optimal_operation_of_multi-reservoir_system_for_flood_control_Application_to_the_Vu_Gia_Thu_Bon_catchment_Vietnam
347352723;Photocatalytic_Decarboxylative_2_2_m_Cyclization_of_17-Enynes_Mediated_by_Tricyclohexylphosphine_and_Potassium_Iodide;https://www.researchgate.net/publication/347352723_Photocatalytic_Decarboxylative_2_2_m_Cyclization_of_17-Enynes_Mediated_by_Tricyclohexylphosphine_and_Potassium_Iodide
347206140;Copper-catalyzed_oxidative_decarboxylative_alkylation_of_cinnamic_acids_with_4-alkyl-14-dihydropyridines;https://www.researchgate.net/publication/347206140_Copper-catalyzed_oxidative_decarboxylative_alkylation_of_cinnamic_acids_with_4-alkyl-14-dihydropyridines
343183837;Metal-Free_Decarboxylative_Annulation_of_N-arylacrylamides_with_Vinyl_Acids_toward_Benzobazepin-2-ones;https://www.researchgate.net/publication/343183837_Metal-Free_Decarboxylative_Annulation_of_N-arylacrylamides_with_Vinyl_Acids_toward_Benzobazepin-2-ones
347242482;Metal-Free_Multicomponent_Anti-Markovnikov_Hydroarylsulfonylation_and_Alkoxyarylsulfonylation_of_Vinyl_Arenes;https://www.researchgate.net/publication/347242482_Metal-Free_Multicomponent_Anti-Markovnikov_Hydroarylsulfonylation_and_Alkoxyarylsulfonylation_of_Vinyl_Arenes
